MP_91292_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-22;+++;Brevibacterium casei;33889;81370593-4636-466c-8540-982ccd12d1c0;2.438;+++;Brevibacterium casei;33889;01c8fbd1-c523-43e7-8197-67db1c1f614e;2.372;+++;Brevibacterium casei;33889;3b40a2ce-085f-4b61-af3a-b85ff8d2a320;2.164;+++;Brevibacterium casei;33889;b2517091-90a5-4196-b2c6-597ab118e944;2.084;+++;Brevibacterium casei;33889;57fde1cb-a279-4d3d-b99c-6714fe83577b;2.075;+;Brevibacterium casei;33889;f40c44fe-c530-4f0e-8f21-3e1d42ef3f8e;1.95;+;Brevibacterium casei;33889;bbffc93c-9f25-4d82-8986-437c34bbf5b0;1.859;-;not reliable identification;E1;557e75a3-5beb-4d3f-8a49-bbafebfe010a;1.329;-;not reliable identification;E1;4d292b2e-e1af-4933-9069-3b82a5d0258f;1.28;-;not reliable identification;E1;270e8c0a-4034-4eb5-9027-d445a120e215;1.247
MP_91293_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-22;+++;Staphylococcus hominis;1290;e42fa5b3-2a7d-46d6-b2e9-f55f49b91e95;2.19;+++;Staphylococcus hominis;145391;cb25c9df-d4c9-4510-9627-ac25c9d32102;2.185;+++;Staphylococcus hominis;145391;361808e4-83a8-45a7-9482-a3ab48717b0a;2.172;+++;Staphylococcus hominis;145391;7b34c231-ee3b-4b58-bf7f-80de1314ce76;2.068;+++;Staphylococcus hominis;145393;5e23b082-76aa-4165-b045-a5d492cfc0f4;2.062;+++;Staphylococcus hominis;1290;605f3c45-5813-4f3b-a6b5-167657d17554;2.038;+++;Staphylococcus hominis;1290;6dc4986b-ecd2-437c-8e4d-6d95b5336e8c;2.015;+++;Staphylococcus hominis;1290;ea5a5ac9-9ac0-4140-9847-5ab41db0adcd;2.007;-;not reliable identification;E1;fa3d061f-e63c-408a-9c3e-4cca8bcc4e88;1.472;-;not reliable identification;E1;263f37c8-2c7a-4d4b-97e2-252923304fb4;1.4
MP_91294_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-22;+++;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;2.415;+++;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;2.312;+++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;2.298;+++;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;2.289;+++;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;2.265;+++;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;2.073;+++;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;2.055;+++;Micrococcus luteus;1270;a4ed63bb-50dc-409f-a34d-d85c8ca123be;2.006;+;Micrococcus luteus;1270;b8c350c2-ef58-45bd-bd2e-cb21c4978e0d;1.997;+;Micrococcus luteus;1270;7e64b71c-e9cd-4869-8f9d-4fa2b2e86d5b;1.894
MP_91295_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-22;+++;Staphylococcus lugdunensis;28035;53f928f1-3e04-4514-9a55-275cd17cd83b;2.288;+++;Staphylococcus lugdunensis;28035;6bfdfee7-a2d2-43e9-bad6-a5bf9f4790b9;2.16;+;Staphylococcus lugdunensis;28035;112bb191-6b17-423a-854c-a128f650f887;1.87;+;Staphylococcus lugdunensis;28035;d27f5948-555a-47ff-a45d-5fb7e95bd0a3;1.857;+;Staphylococcus lugdunensis;28035;d9ccd8b7-bee4-4261-8c98-87a3c93e133b;1.785;-;not reliable identification;E1;361b80ac-1418-46d5-8c97-b85bdffa2c3d;1.638;-;not reliable identification;E1;6df8f8b1-c5b2-4a8b-965a-8e9c1206972d;1.582;-;not reliable identification;E1;ad4829e0-beb1-4f06-9d16-e3bd1707afb2;1.543;-;not reliable identification;E1;59ebfe5b-8626-4dc4-89b8-f0a5b5a9c88f;1.503;-;not reliable identification;E1;2069e94d-befd-4e64-a605-fe2e9fcf405c;1.431
MP_91296_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-22;+++;Staphylococcus hominis;145391;361808e4-83a8-45a7-9482-a3ab48717b0a;2.212;+++;Staphylococcus hominis;1290;e42fa5b3-2a7d-46d6-b2e9-f55f49b91e95;2.154;+++;Staphylococcus hominis;145391;cb25c9df-d4c9-4510-9627-ac25c9d32102;2.127;+++;Staphylococcus hominis;1290;6dc4986b-ecd2-437c-8e4d-6d95b5336e8c;2.096;+++;Staphylococcus hominis;145393;5e23b082-76aa-4165-b045-a5d492cfc0f4;2.077;+++;Staphylococcus hominis;145391;7b34c231-ee3b-4b58-bf7f-80de1314ce76;2.012;+;Staphylococcus hominis;1290;605f3c45-5813-4f3b-a6b5-167657d17554;1.99;+;Staphylococcus hominis;1290;ea5a5ac9-9ac0-4140-9847-5ab41db0adcd;1.904;-;not reliable identification;E1;c741eafd-9631-4dd7-84db-8b8a7a9b00f9;1.546;-;not reliable identification;E1;263f37c8-2c7a-4d4b-97e2-252923304fb4;1.521
MP_91297_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-22;+++;Bacillus licheniformis;1402;c4452357-d082-4ed4-9a1f-a9c2a9c1d4fc;2.104;+++;Bacillus licheniformis;1402;92fe1c69-44a6-4c2b-92aa-8892fe9bba5d;2.023;+++;Bacillus licheniformis;1402;d35503b2-411c-4289-920f-2d0d50c4f7c4;2.02;+;Bacillus licheniformis;1402;a02d975a-0f4e-47b6-9369-bcc16379e3a1;1.92;-;not reliable identification;E1;eb006794-c137-4d4b-9c20-d4b5a43baadd;1.502;-;not reliable identification;E1;44931943-501c-4e15-b887-19412b9481b9;1.469;-;not reliable identification;E1;c1e46377-c837-44f4-ae7b-26beed60caf2;1.32;-;not reliable identification;E1;0742069c-4967-4887-8611-3b7bbc3062de;1.309;-;not reliable identification;E1;5b78fe7f-0271-494b-82f4-905db230c726;1.305;-;not reliable identification;E1;78746211-3f33-4ac4-9ec0-b20be357a00c;1.277
MP_91298_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-22;+;Bacillus pumilus;1408;e94e92e7-788c-4ee2-a2c1-138bdb9576f1;1.831;+;Bacillus pumilus;1408;2c98da27-cd92-4523-9255-ae7a3d4102e1;1.775;+;Bacillus pumilus;1408;c6d27244-41c4-42ea-806f-bc46807f718c;1.769;+;Bacillus pumilus;1408;dc604f60-4c5c-4615-bf93-da24bf9670b9;1.719;-;not reliable identification;E1;e0df0b55-3488-45ce-beea-eb880e337de9;1.621;-;not reliable identification;E1;e4eea089-50df-41e8-a8af-c1710415b68a;1.451;-;not reliable identification;E1;c5699833-bfe9-490d-8f39-b557bcf05a31;1.336;-;not reliable identification;E1;66e762b0-671a-4299-b71d-f78c15eb59fe;1.316;-;not reliable identification;E1;78746211-3f33-4ac4-9ec0-b20be357a00c;1.307;-;not reliable identification;E1;a7889602-74c2-47b4-a96c-b15bacc4b69b;1.298
